date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:07	233/233	---M--	200	added ('OK')	image/png	etag:%2228feccc0-e9%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/back-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/back-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:07	132/132	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-84%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/bars-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/bars-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:08	147/147	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-93%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/bullets-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/bullets-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:08	146/146	---M--	200	added ('OK')	image/png	etag:%2228feccc0-92%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/calendar-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/calendar-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:08	250/250	---M--	200	added ('OK')	image/png	etag:%2228feccc0-fa%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/camera-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/camera-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:09	207/207	---M--	200	added ('OK')	image/png	etag:%2228feccc0-cf%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/carat-d-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/carat-d-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:09	174/174	---M--	200	added ('OK')	image/png	etag:%2228feccc0-ae%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/carat-l-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/carat-l-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:09	184/184	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-b8%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/carat-r-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/carat-r-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:10	196/196	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-c4%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/carat-u-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/carat-u-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:10	169/169	---M--	200	added ('OK')	image/png	etag:%2228feccc0-a9%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/check-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/check-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:10	310/310	---M--	200	added ('OK')	image/png	etag:%2228feccc0-136%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/clock-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/clock-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:10	212/212	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-d4%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/cloud-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/cloud-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:11	165/165	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-a5%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/comment-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/comment-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:11	171/171	---M--	200	added ('OK')	image/png	etag:%2228feccc0-ab%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/delete-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/delete-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:11	163/163	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-a3%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/edit-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/edit-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:12	249/249	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-f9%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/eye-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/eye-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:12	299/299	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-12b%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/forbidden-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/forbidden-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:12	233/233	---M--	200	added ('OK')	image/png	etag:%2228feccc0-e9%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/forward-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/forward-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:13	318/318	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-13e%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/gear-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/gear-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:13	160/160	---M--	200	added ('OK')	image/png	etag:%2228feccc0-a0%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/grid-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/grid-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:13	242/242	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-f2%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/heart-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/heart-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:14	150/150	---M--	200	added ('OK')	image/png	etag:%2228feccc0-96%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/home-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/home-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:14	250/250	---M--	200	added ('OK')	image/png	etag:%2228feccc0-fa%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/info-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/info-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:14	245/245	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-f5%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/location-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/location-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:15	204/204	---M--	200	added ('OK')	image/png	etag:%2228feccc0-cc%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/lock-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/lock-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:15	226/226	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-e2%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/mail-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/mail-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:15	116/116	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-74%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/minus-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/minus-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:15	242/242	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-f2%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/navigation-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/navigation-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:16	270/270	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-10e%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/phone-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/phone-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:16	123/123	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-7b%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/plus-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/plus-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:17	292/292	---M--	200	added ('OK')	image/png	etag:%2228feccc0-124%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/power-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/power-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:17	243/243	---M--	200	added ('OK')	image/png	etag:%225453e086-f3%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/recycle-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/recycle-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:17	295/295	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-127%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/refresh-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/refresh-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:17	324/324	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-144%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/search-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/search-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:18	174/174	---M--	200	added ('OK')	image/png	etag:%2228feccc0-ae%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/shop-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/shop-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:18	231/231	---M--	200	added ('OK')	image/png	etag:%2228feccc0-e7%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/star-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/star-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:18	159/159	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-9f%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/tag-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/tag-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:19	245/245	---M--	200	added ('OK')	image/png	etag:%2228feccc0-f5%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/user-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/user-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:19	171/171	---M--	200	added ('OK')	image/png	etag:%22620cd6ff-ab%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/video-black.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/video-black.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:19	6242/6242	---M--	200	added ('OK')	image/gif	etag:%22620cd6ff-1862%22	http://code.jquery.com/mobile/1.4.5/images/ajax-loader.gif	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/ajax-loader.gif	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
10:10:26	160/160	---M--	200	added ('OK')	image/png	etag:%2228feccc0-a0%22	http://code.jquery.com/mobile/1.4.5/images/icons-png/comment-white.png	D:/test1/Test/code.jquery.com/mobile/1.4.5/images/icons-png/comment-white.png	(from http://code.jquery.com/mobile/1.4.5/jquery.mobile-1.4.5.min.css)
